,result,table,_time,cpuUsage,diskRead,diskUsage,diskWrite,memoryUsage,networkDownload,networkUpload
,_result,0,2026-09-03T04:05:31.796Z,40.41,6644931.601601158,0.47,8107554.406439962,76.71,3616090.049551722,4979620.972616512
,_result,0,2026-09-03T04:05:31.83Z,16.51,4582674.171012132,93.29,5300192.061663402,39.05,1361265.794724249,6522019.34869415
,_result,0,2026-09-03T04:05:31.854Z,29.79,2569046.936943358,60.74,8914635.098993866,44.06,7448451.597444839,7263312.725390268
,_result,0,2026-09-03T04:05:31.882Z,99.61,1009626.266477911,17.25,6985274.182768461,79.11,7697786.70662581,5351218.133367042
,_result,0,2026-09-03T04:05:31.907Z,34.67,5020139.001829,53.61,3011.9257853000736,32.21,7510660.80565978,9874525.69045249
,_result,0,2026-09-03T04:05:31.936Z,66.16,2405110.206935582,62.44,2756115.770506459,78.25,8067378.766998663,1799006.2892004345
,_result,0,2026-09-03T04:05:31.961Z,78.99,4170980.0958092804,49.75,1558327.4194092078,80.79,4660707.936507994,5272381.691325981
,_result,0,2026-09-03T04:05:31.994Z,17.21,4308112.399886992,24.3,345785.49053913663,38.71,1891666.1426386228,6873785.320762582
,_result,0,2026-09-03T04:05:32.019Z,55.12,2906915.9879747764,69.62,5376163.5629590675,52.92,889779.4582473007,6740314.05079017
,_result,0,2026-09-03T04:05:32.052Z,16.12,5678245.97093036,47.93,1051285.3787829003,12.53,4439285.176508421,9669374.728919338
,_result,0,2026-09-03T04:05:32.078Z,83.46,3023954.2661257447,92.8,2677354.6444396432,71.39,2598606.914777306,7676578.4965224685
,_result,0,2026-09-03T04:05:32.11Z,51.1,8311767.58130209,79.09,4994719.910225611,55.88,1119089.073003744,7285537.837873936
,_result,0,2026-09-03T04:05:32.136Z,53.49,9955164.589740891,33.91,9754820.812820883,17.5,5555603.528393039,7801714.1762717515
,_result,0,2026-09-03T04:05:32.167Z,27.17,1963312.7509248839,8.08,259914.27779032296,28.9,6272975.973916,7431441.696041508
,_result,0,2026-09-03T04:05:32.2Z,42.94,5046363.517872442,60.02,3701763.6601207783,25.04,3685987.8859116915,8343104.28540582
,_result,0,2026-09-03T04:05:32.22Z,45.97,6152510.3706510095,69.71,5877408.180748712,96.76,2634065.142221262,18696.254688221892
,_result,0,2026-09-03T04:05:32.252Z,41.25,7515259.951859751,79.72,3421009.19348714,90.34,9602423.405448426,6497520.788930344
,_result,0,2026-09-03T04:05:32.27Z,10.34,1689888.2026916796,59.94,9424378.020423172,77.2,3859823.9799489575,8706844.609655118
,_result,0,2026-09-03T04:05:32.28Z,35.36,2302628.398340226,12.86,5432861.403355473,35.91,4052100.3887554863,4691894.647472469
,_result,0,2026-09-03T04:05:32.3Z,87.69,2754812.2840436827,26.66,9026344.089964831,87.44,6991947.494748013,5472958.584131794
,_result,0,2026-09-03T04:05:32.33Z,77.67,9579158.704099957,56.61,8700181.374231739,60.07,5263710.227367765,7303315.698577773
,_result,0,2026-09-03T04:05:32.346Z,9.86,6288420.136317951,56.41,5460275.899597967,58.2,722870.3262769154,6439239.267560531
,_result,0,2026-09-03T04:05:32.359Z,95.57,15261.545185619729,36.91,3458893.1648966903,57.25,9601203.747621851,2180010.5387504767
,_result,0,2026-09-03T04:05:32.373Z,68.67,8431421.44047685,17.43,5782520.260879619,45.67,3575971.688304336,2232590.426570337
,_result,0,2026-09-03T04:05:32.389Z,82.06,7330615.406891871,73.67,1430316.8385239763,94.82,297407.12035653205,9140629.44181334
,_result,0,2026-09-03T04:05:32.402Z,62.94,8154891.960519984,74.65,7318101.148490491,44.21,576661.0838136632,7419418.092956851
,_result,0,2026-09-03T04:05:32.417Z,74.35,7886365.447711155,65.68,4068496.2571279528,83.25,9782440.419963479,5452935.757361109
,_result,0,2026-09-03T04:05:32.429Z,75.27,1170811.8514797117,26.86,7894105.422974603,51.42,8460073.12296265,9129649.672148934
,_result,0,2026-09-03T04:05:32.441Z,26.63,7302214.418369931,12.55,706492.5425964253,32.66,9891867.612215951,7346128.2514410885
,_result,0,2026-09-03T04:05:32.451Z,3.81,6850686.811153823,75.58,9581036.853358489,40.03,9457879.332266718,9329711.79083642
,_result,0,2026-09-03T04:05:32.47Z,85.11,7972886.111750165,60.72,9842464.543659769,25.95,5720441.999818431,3454931.9840924297
,_result,0,2026-09-03T04:05:32.479Z,19.29,9012374.87029493,52.55,9562471.171652995,51.36,8200350.1027032975,3830347.4297553166
,_result,0,2026-09-03T04:05:32.497Z,46.98,7473896.327423279,60.1,3969445.7405207707,46.58,4589516.008300627,3480292.628810049
,_result,0,2026-09-03T04:05:32.508Z,0.02,2774039.874746471,47.07,7444956.448147087,60.94,5215305.795712061,7194480.272506861
,_result,0,2026-09-03T04:05:32.53Z,52.11,8938144.31666923,26.88,4313179.821852373,19.23,7776082.0564508485,1769427.9242078103
,_result,0,2026-09-03T04:05:32.56Z,46.38,5176419.357819003,53.95,7422626.250868205,73.11,6660571.873082067,1922110.511776448
,_result,0,2026-09-03T04:05:32.591Z,89.48,2116992.017930528,12.98,3961763.4155254276,48.88,3885913.0256481543,8288381.304332645
,_result,0,2026-09-03T04:05:32.625Z,1.31,6216409.127918188,23.01,5206370.407808702,14.32,7211276.778525767,2540223.1636570226
,_result,0,2026-09-03T04:05:32.649Z,50.49,8240110.438162527,1.5,6602393.945913817,14.34,847426.25827951,348535.0135130749
,_result,0,2026-09-03T04:05:32.676Z,65.13,6208605.608971267,92.74,851545.2660395561,53.09,6128000.002222606,5002982.781602454
,_result,0,2026-09-03T04:05:32.704Z,11.65,7171264.918957906,20.76,3751686.2650279216,1.32,5620023.029386584,6101483.751188865
,_result,0,2026-09-03T04:05:32.742Z,30.56,203072.02557665494,99.6,8604311.810655706,71.26,9766768.507849453,5458284.960003805
,_result,0,2026-09-03T04:05:32.763Z,16.04,2499341.506563162,36.94,9550971.206299452,43.1,4723315.029397311,5325474.943287607
,_result,0,2026-09-03T04:05:32.795Z,51.14,978359.4713557508,7.5,5154931.346019465,57.56,2804213.1131029404,7232902.222560575
,_result,0,2026-09-03T04:05:32.818Z,4.34,19366.836044343305,1.03,8493162.121991023,6.78,3638854.7089865897,9329058.200293725
,_result,0,2026-09-03T04:05:32.852Z,39.99,5623136.77330779,4.02,768871.8983510745,98.99,6088174.7645105,260194.6194472704
,_result,0,2026-09-03T04:05:32.875Z,56.83,2337624.3498807983,94.02,5149859.84409402,68.32,601034.8320710845,6283549.891939628
,_result,0,2026-09-03T04:05:32.905Z,68.27,5370903.187071235,57.28,4964422.503918998,57.53,2521481.956686038,450379.0523565987
,_result,0,2026-09-03T04:05:32.943Z,41.05,6105027.511398032,45.82,1937047.426390648,70.57,8079806.857406728,5148515.362630835
,_result,0,2026-09-03T04:05:32.979Z,74.52,9205636.85003463,31.95,8661800.658356998,65.01,5279942.572997331,8748554.363702629
,_result,0,2026-09-03T04:05:33.009Z,1.56,7539058.32757646,11.57,1830724.3590311473,99.99,2037677.3749264565,1817280.52690737
,_result,0,2026-09-03T04:05:33.036Z,4.86,1443953.770552977,84.45,2940537.715049264,87.53,1798211.1892787034,1989950.494833308
,_result,0,2026-09-03T04:05:33.067Z,14.57,1577022.810602824,62.49,1122052.3578596052,53.74,1078436.7454121092,5204630.822568223
,_result,0,2026-09-03T04:05:33.091Z,65.52,824816.05429779,5.95,4735363.846729139,8.71,1657182.0007226267,9431371.886318121
,_result,0,2026-09-03T04:05:33.124Z,31.49,8525600.344970273,79.98,7129130.3998359805,45.48,1531281.2852875157,8004853.68705125
,_result,0,2026-09-03T04:05:33.151Z,40.52,1638682.7398429904,33.19,969425.8861989003,69.69,876798.2035821709,6535203.107178627
,_result,0,2026-09-03T04:05:33.182Z,22.72,3292751.675785325,67.52,6602186.7623275295,78.23,9519617.080026906,3849086.226930827
,_result,0,2026-09-03T04:05:33.205Z,79.79,5105903.957255825,36.26,636512.409844453,30.92,8448567.503900414,3815642.4303804524
,_result,0,2026-09-03T04:05:33.235Z,51.05,4844291.218839549,85.44,474589.2400368101,2.03,2849628.278682581,1882861.3590116682
,_result,0,2026-09-03T04:05:33.256Z,46.82,4738022.763875859,36.64,6574736.284580204,55.32,5198682.649463633,9548605.65399793
,_result,0,2026-09-03T04:05:33.285Z,94.21,4958154.223327956,16.1,8170116.391829664,87,8037595.427852539,4304159.319538248
,_result,0,2026-09-03T04:05:33.305Z,86.27,7236795.921067991,19.11,5984755.497890656,77.43,3562165.2689949544,9291668.52058388
,_result,0,2026-09-03T04:05:33.312Z,60.95,6993985.400415329,4.81,8196650.4327044245,66.52,1043798.7548399197,9220422.644544663
,_result,0,2026-09-03T04:05:33.333Z,84.28,9633060.006178515,81.98,769784.1626358526,25.19,4324674.371308724,9481638.261994354
,_result,0,2026-09-03T04:05:33.365Z,48.74,5943045.847842321,76.21,366817.2439997785,73.86,4600710.7634511525,2787211.0757702338
,_result,0,2026-09-03T04:05:33.391Z,81.54,9586470.097819522,99.89,8843915.580922673,25.2,241240.40472060294,8232992.532386926
,_result,0,2026-09-03T04:05:33.424Z,79.71,6644608.52217546,7.92,7759994.041038117,87.36,8425221.530044982,3685428.1784748957
,_result,0,2026-09-03T04:05:33.45Z,44.92,5704743.073881907,68.57,6045367.20333347,39,6411008.228389933,8618053.02737337
,_result,0,2026-09-03T04:05:33.48Z,27.16,6861579.322277693,19.35,4316122.973251096,89.03,8833654.803681346,9945702.328964345
,_result,0,2026-09-03T04:05:33.516Z,65.86,8110754.907267122,70.25,5155791.0661038235,31.87,3600615.1762401885,9713054.400825392
,_result,0,2026-09-03T04:05:33.542Z,4.17,967757.4545706946,50.54,9005948.671990993,26.26,6342.612015513005,4436294.478515045
,_result,0,2026-09-03T04:05:33.576Z,68.51,1889736.1622290255,71.23,5770127.386922629,35.66,409051.8806209886,4585116.592740662
,_result,0,2026-09-03T04:05:33.606Z,62.07,4353346.232605799,56.84,3527990.7374117547,54.21,650768.6471487206,915830.044232584
,_result,0,2026-09-03T04:05:33.658Z,45.52,7181165.345901387,33.09,6737460.604739938,3.09,804415.6943906134,6925496.432161928
,_result,0,2026-09-03T04:05:33.698Z,39.52,7789481.808380364,38.85,8393737.365096644,35.15,9248148.085721007,3987993.2962039844
,_result,0,2026-09-03T04:05:33.743Z,86.17,8710536.263103545,26.55,3595558.5269910283,97.28,8095230.660343713,7562423.897681544
,_result,0,2026-09-03T04:05:33.777Z,78.92,4936313.399593354,80.61,8444634.46482543,96.69,9880867.491489131,3636092.368852446
,_result,0,2026-09-03T04:05:33.81Z,77.03,8855772.41353158,97.27,9178608.10265774,16.94,6046823.616434532,8927384.591804054
,_result,0,2026-09-03T04:05:33.835Z,68.41,2931861.4366782326,46.72,2046742.3369905902,28.02,9464732.57221742,4036669.4117645496
,_result,0,2026-09-03T04:05:33.866Z,48.22,138269.3770686616,82.94,6299999.506227457,2.3,7975274.770851879,1783077.04553041
,_result,0,2026-09-03T04:05:33.886Z,23.09,9894840.04692076,13.14,1159493.881721705,55.08,5241698.500367062,1308876.7140693236
,_result,0,2026-09-03T04:05:33.896Z,41.63,4413216.38185662,67.6,5419901.863901945,20.54,7471872.7056009555,5985215.722813113
,_result,0,2026-09-03T04:05:33.915Z,20.28,1163801.4369692483,91.74,6286054.242010392,87.7,1570380.5091151113,4375405.808623605
,_result,0,2026-09-03T04:05:33.925Z,70.45,6901895.8662541555,43.49,1952082.6407721448,6.21,2491466.37926682,9507878.929988183
,_result,0,2026-09-03T04:05:33.945Z,32.78,5562311.057075549,62.61,7860993.7171283765,19.26,7657468.656145382,8052032.5870957365
,_result,0,2026-09-03T04:05:33.956Z,76.93,6758058.327030808,94.78,6539298.014397344,30.88,2433738.4116411596,987301.9804438233
,_result,0,2026-09-03T04:05:33.97Z,81.21,4654904.396960888,37.57,8585043.202287694,61.81,3346299.034036002,669296.1942832588
,_result,0,2026-09-03T04:05:33.985Z,28.35,6035525.877108977,61.18,6642040.541684093,95.05,4427001.495317027,6520331.086795423
,_result,0,2026-09-03T04:05:34.01Z,36.07,2564917.2392506013,76.07,1332119.348182702,71.44,5725990.016813418,5311916.461093614
,_result,0,2026-09-03T04:05:34.042Z,48.31,3260823.5178657006,79.75,191030.50830516554,43.84,5748418.426417154,9343267.894091297
,_result,0,2026-09-03T04:05:34.063Z,25.04,3504953.300353815,36.16,6192798.757602787,88.69,6762805.455214108,5019374.852678981
,_result,0,2026-09-03T04:05:34.088Z,81.72,809067.7671298785,51.95,7366364.065117755,6.77,7155250.478427034,9995698.88137536
,_result,0,2026-09-03T04:05:34.106Z,80.82,4807965.18075786,91.37,4285149.72552128,41.29,7563870.547422298,4206794.07340728
,_result,0,2026-09-03T04:05:34.136Z,7.63,4294799.186530678,65.66,5967651.085215177,86.44,1478458.215724191,3872567.1764001455
,_result,0,2026-09-03T04:05:34.163Z,53.36,122169.97410675057,54.67,792332.9008369906,82.49,5381558.881415412,7832043.911800562
,_result,0,2026-09-03T04:05:34.196Z,12.94,8671427.623012437,16.59,2088894.2996473203,30.07,2995118.5201316145,5255389.135223778
,_result,0,2026-09-03T04:05:34.222Z,76.98,867890.4666395515,39.6,7657961.981345648,66.4,930613.9944910352,3698200.2277414007
,_result,0,2026-09-03T04:05:34.254Z,56.11,1997446.987203788,38.45,213952.0769431935,90.8,5751351.084207003,5916710.817775168
,_result,0,2026-09-03T04:05:34.275Z,0.09,4781841.259500099,84.49,1937214.639511684,75.37,7425102.996684028,6791612.426181125
,_result,0,2026-09-03T04:05:34.306Z,55.6,7559825.299707015,11.26,3824023.63415281,28.63,8814274.508683778,8977993.306952525
,_result,0,2026-09-03T04:05:34.324Z,82.95,1644880.2187077317,85.59,7244953.327346807,9.98,6182638.837215526,2327762.555039379
,_result,0,2026-09-03T04:05:34.337Z,21.53,5068807.583218337,94.49,3965021.1261841706,13.13,8925.394455612246,5199910.838235216
,_result,0,2026-09-03T04:05:34.35Z,30.39,7989951.661808442,13.38,526347.302832525,68.22,8575355.124767398,2200410.782806963
,_result,0,2026-09-03T04:05:34.362Z,62.31,3106124.26968913,84.17,7617243.855618368,20.56,5272506.987790055,7454422.729733704
,_result,0,2026-09-03T04:05:34.386Z,6.48,2075923.8327173402,96.61,3168312.680549954,70.42,9278334.138467817,2746469.8287649835
,_result,0,2026-09-03T04:05:34.417Z,98.22,7127828.481221053,94.69,4744163.26438233,34.43,5828101.922396207,4996610.199684307
,_result,0,2026-09-03T04:05:34.444Z,19.41,1230245.6235505487,93.67,4671263.625457929,86.39,7846015.659334967,8590588.938692003
,_result,0,2026-09-03T04:05:34.474Z,99.17,2576719.2406630977,80.84,1790684.6800174604,23.49,1986628.0271403047,8909249.681179695
,_result,0,2026-09-03T04:05:34.496Z,17.6,5706675.041802381,15.83,5732446.11163966,99.4,7494106.213090151,4363939.733562027
,_result,0,2026-09-03T04:05:34.53Z,83.08,8412157.0914611,78.69,6938489.363087621,64.22,289000.8096165242,5311567.80981911
,_result,0,2026-09-03T04:05:34.552Z,69.88,9713203.874809656,92.24,2370803.197241963,66.15,1958600.367034108,7178544.795096357
,_result,0,2026-09-03T04:05:34.562Z,79.47,2641792.661410053,33.15,8475612.973406043,87.78,1732572.9745227424,8688496.289133763
,_result,0,2026-09-03T04:05:34.581Z,22.34,4354909.209260197,65.28,355188.90580963914,85.02,1565990.647605322,5250698.363034969
,_result,0,2026-09-03T04:05:34.592Z,55.42,5944319.835026354,0.58,9901213.150923535,37.69,198757.88001333163,7292059.837082434
,_result,0,2026-09-03T04:05:34.612Z,31.26,8126461.219138286,25.8,5252006.545519242,43.04,3778609.0153791076,9747128.439323122
,_result,0,2026-09-03T04:05:34.62Z,20.88,3462164.4729039734,44.87,3097524.704200585,4.97,7675355.317020746,3432011.708800272
,_result,0,2026-09-03T04:05:34.641Z,64.39,5297517.268979643,89.24,5748573.560606001,22.62,2294447.2376818503,2019447.6055111154
,_result,0,2026-09-03T04:05:34.676Z,22.59,2015704.9087148472,58.68,7087471.78274407,42.11,1682719.3271967012,284177.5552537817
,_result,0,2026-09-03T04:05:34.705Z,36.01,464211.8654788019,43.6,7281512.850209231,58.13,643984.2806698559,7287078.840161088
,_result,0,2026-09-03T04:05:34.729Z,83.09,8964593.520153614,18.41,9693554.062537497,87.13,907736.3411662864,5627450.800594144
,_result,0,2026-09-03T04:05:34.751Z,70.42,2465401.9153308105,81.35,4298485.068431548,22.31,9519606.804189809,6763059.051087885
,_result,0,2026-09-03T04:05:34.761Z,24.59,5405454.177440355,16.92,6757758.359248123,98.44,4067550.6521323645,3460277.042990767
,_result,0,2026-09-03T04:05:34.785Z,80.9,9275486.203514254,49.26,5871955.949458326,92.14,7716013.5645148475,1301057.9116303967
,_result,0,2026-09-03T04:05:34.81Z,94.18,6296328.809290277,67.96,9192731.143628554,0.53,5735308.022037978,1105514.6357180912
,_result,0,2026-09-03T04:05:34.841Z,99.35,3808086.208969267,36.34,7953639.241970271,62.04,4504490.617857259,2671140.6865769606
,_result,0,2026-09-03T04:05:34.86Z,70.35,2322509.220660027,83.64,8322676.975429375,2.23,1366370.965364625,9184375.833130045
,_result,0,2026-09-03T04:05:34.889Z,70.91,5306162.250265272,19.47,4679089.272484672,91.04,3808601.932019606,9358826.662256643
,_result,0,2026-09-03T04:05:34.91Z,8.61,8650862.597348128,98.25,878799.6620916416,25.25,8403236.737325018,6997668.173682184
,_result,0,2026-09-03T04:05:34.918Z,18.28,9052801.436578628,4.97,3179853.146521189,54.3,9380847.881131938,5465927.2932895785
,_result,0,2026-09-03T04:05:34.938Z,79.59,4472957.731511989,22.98,9976057.76876151,2.47,3695728.4767976874,5274121.3883143
,_result,0,2026-09-03T04:05:34.967Z,86.5,6842111.278698625,12.8,7738270.509012748,30.25,6572662.882914009,7312299.013158716
,_result,0,2026-09-03T04:05:34.988Z,56.01,8972611.837043008,73.64,736255.22411507,42.23,1189852.5777721636,5167466.380935672
,_result,0,2026-09-03T04:05:35.001Z,99.36,5218327.516021118,53.89,1811791.6168732108,33.81,9793616.559635527,6847379.015034426
,_result,0,2026-09-03T04:05:35.022Z,25.5,9893535.401588136,22.62,1132082.9832427949,84.11,2885167.8118745885,6813990.79561477
,_result,0,2026-09-03T04:05:35.035Z,68.68,1022979.9318997801,85.32,5552686.5727261165,26.37,6717950.512432289,7757553.1568700215
,_result,0,2026-09-03T04:05:35.059Z,19.62,2648798.2178933546,70.35,2859143.8754711985,49.54,5423741.404678541,1680828.3427475411
,_result,0,2026-09-03T04:05:35.073Z,52.98,9570561.75843956,96.33,4550195.648602503,14.54,2846785.8962431545,8156622.408087409
,_result,0,2026-09-03T04:05:35.093Z,60.49,8146935.395933538,55.72,6744117.999146122,33.84,4485063.909288648,7666448.776993223
,_result,0,2026-09-03T04:05:35.129Z,7.21,9702321.407294104,82.52,9786783.154908,31.91,2933510.6779550235,7439297.72618521
,_result,0,2026-09-03T04:05:35.156Z,94.74,4403292.5728174485,22.79,9347926.326412925,7.97,2121389.5195071776,1126979.2549362755
,_result,0,2026-09-03T04:05:35.182Z,5.87,6499274.652655932,6.46,7996505.063364172,76.02,5733740.756276186,5496019.897153269
,_result,0,2026-09-03T04:05:35.217Z,54.06,1790707.3004579344,63.33,4378824.558399206,14.55,3248800.403111498,4225916.364168345
,_result,0,2026-09-03T04:05:35.24Z,22.88,3424754.846323851,61.18,9781007.93992868,54.68,2857238.6114346483,7130277.810768897
,_result,0,2026-09-03T04:05:35.263Z,48.09,5988231.226171854,41.56,1617787.9424592755,35.47,5776033.830667423,8114911.388288601
,_result,0,2026-09-03T04:05:35.298Z,58.6,8164683.024378634,92.77,3390346.1916785194,68.07,2645437.683923523,3716285.9726798027
,_result,0,2026-09-03T04:05:35.322Z,35.76,9537985.379426679,36.34,8757008.46093279,34.99,8184949.358443841,507593.84782524843
,_result,0,2026-09-03T04:05:35.355Z,97.18,8032351.331113599,43.25,2493874.915273261,95.08,8524672.244267467,7986175.444825042
,_result,0,2026-09-03T04:05:35.38Z,67.12,8728116.165598704,55.68,4208901.336859971,17.53,1246663.1826148177,8049705.791867949
,_result,0,2026-09-03T04:05:35.41Z,85.61,5667351.543373297,98.5,3534676.3668420413,86.18,883007.043884928,9106173.201736301
,_result,0,2026-09-03T04:05:35.44Z,30.2,1522418.335512734,43.24,585610.3530653722,87.31,3739957.8581807557,2368082.0758120227
,_result,0,2026-09-03T04:05:35.467Z,39.84,394402.5511988436,16.5,9530729.514558136,43.87,565471.1151415415,6074148.290813506
,_result,0,2026-09-03T04:05:35.502Z,91.23,4351376.019399822,4.63,2135267.2432785947,79.71,5773994.79001384,7429290.824995375
,_result,0,2026-09-03T04:05:35.544Z,68.57,8266802.66138323,0.26,4597943.771274726,39.88,6116596.121298925,4477054.904642284
,_result,0,2026-09-03T04:05:35.581Z,12.9,7201893.158895737,83.19,8655287.64491175,89.17,5601276.507155922,6602461.933130806
,_result,0,2026-09-03T04:05:35.62Z,88.31,4470933.738155099,53.43,4885166.412126744,82.25,4057464.812313727,4446689.674106246
,_result,0,2026-09-03T04:05:35.645Z,36.77,4358504.661715113,89.4,2610008.895079043,89.4,4220115.009944411,9879721.448117672
,_result,0,2026-09-03T04:05:35.672Z,23.62,1457066.2297770677,76.06,9721313.74111588,81.25,5152412.945591076,5969473.624964999
,_result,0,2026-09-03T04:05:35.7Z,8.32,8755511.275485666,12.03,2680377.3665091735,52.04,4184159.2766996883,4181691.361048173
,_result,0,2026-09-03T04:05:35.744Z,78.76,2357335.8447214854,5.6,8443849.149670135,13.81,8733558.306065287,9747485.214200815
,_result,0,2026-09-03T04:05:35.769Z,22.37,8299263.886358606,24.52,2205082.11314993,59.38,6224058.586262736,6960684.617069206
,_result,0,2026-09-03T04:05:35.805Z,43.51,2236111.589740996,25.43,6209755.439713062,98.21,4779762.364776044,9420412.61435918
,_result,0,2026-09-03T04:05:35.837Z,28.74,4383527.688317045,48.63,8565634.20478263,78.49,89085.013611927,5216241.71203734
,_result,0,2026-09-03T04:05:35.866Z,50.89,4906995.559195697,97.3,82394.20798623498,62.83,3048650.1671138145,8690673.999724805
,_result,0,2026-09-03T04:05:35.896Z,70.59,482377.0295461283,39.29,5393463.89448279,35.87,3019313.647127411,7306070.815179615
,_result,0,2026-09-03T04:05:35.919Z,87.31,3836270.9401558205,74.64,4613034.741876633,12.04,1586074.5510636177,6526803.363710431
,_result,0,2026-09-03T04:05:35.947Z,20.1,3834255.5288420743,75.5,2850682.0117511665,24.25,1201815.3688627554,4715771.168964306
,_result,0,2026-09-03T04:05:35.969Z,92.1,8251644.091015973,74.02,9436556.467600292,3.51,3529382.964884683,9968208.120835874
,_result,0,2026-09-03T04:05:35.986Z,82.81,8770063.112158665,61.4,9838098.802314296,15.43,1978700.4929997665,6620483.25130885
,_result,0,2026-09-03T04:05:36.005Z,16.79,8838280.23698918,42.25,8456956.23135874,35.92,3515282.2747016232,7162032.307833527
,_result,0,2026-09-03T04:05:36.036Z,56.86,172192.3316189433,97.57,7752034.242243834,90.11,9592409.953011403,3223179.0816427264
,_result,0,2026-09-03T04:05:36.061Z,93.05,5672579.774611781,61.54,214749.55148764295,40.75,6203343.046542549,1300152.4909806051
,_result,0,2026-09-03T04:05:36.081Z,5.22,4459460.316041309,75.4,6283616.627853751,11.93,1600382.412629232,535699.6681494953
,_result,0,2026-09-03T04:05:36.113Z,27.84,6317338.685803211,58.33,4925064.10710401,28.92,3360414.559188786,7010409.339417612
,_result,0,2026-09-03T04:05:36.14Z,4.59,3062679.3200424663,77.97,2806930.743209256,64.18,5926059.187548472,2463230.3391385446
,_result,0,2026-09-03T04:05:36.169Z,74.33,2071157.236632082,19.78,2836091.881529794,34.95,9021002.699198209,1958601.123457202
,_result,0,2026-09-03T04:05:36.197Z,75.87,4348292.471066128,11.75,1924709.6185437706,62.51,9548650.892485177,3471075.4867470795
,_result,0,2026-09-03T04:05:36.224Z,50.47,7915939.249953567,8.42,7046167.931209151,55.16,1063038.2201711587,9773454.448894314
,_result,0,2026-09-03T04:05:36.257Z,44.15,4731126.255467396,74.1,2420449.487197741,90.3,817322.9497695622,1103417.4934757056
,_result,0,2026-09-03T04:05:36.279Z,89.36,142445.15990952888,34.61,6130254.0655276235,96.91,6690679.746962089,539767.1468071574
,_result,0,2026-09-03T04:05:36.311Z,21.66,6134998.426259822,38.98,762076.5330429901,99.52,4538956.41033143,9092113.401942166
,_result,0,2026-09-03T04:05:36.329Z,3.74,5147984.628777867,44.92,8551018.740509063,61.62,287231.0440634829,9637160.325070117
,_result,0,2026-09-03T04:05:36.34Z,22.76,1242341.5352040923,38.34,3767127.431918893,23.95,8888879.919005994,2013659.4328192014
,_result,0,2026-09-03T04:05:36.358Z,72.31,6569778.6773339575,15.3,3555356.2201837697,96.08,5487648.405817988,6444578.131388261
,_result,0,2026-09-03T04:05:36.37Z,54.36,7133570.066363236,66.05,6816084.506586749,63.73,6820801.080029517,8760349.182063276
,_result,0,2026-09-03T04:05:36.381Z,33.11,6939176.394192131,52.1,5208839.76092687,29.29,1185943.6861273753,7652594.823888153
,_result,0,2026-09-03T04:05:36.401Z,82.66,998191.222767748,15.92,9548111.204765864,57.2,7357574.243706241,6468247.645833311
,_result,0,2026-09-03T04:05:36.409Z,14.02,1952677.3618454062,87.25,9469261.340424705,89.57,1876125.187112274,8057408.637879767
,_result,0,2026-09-03T04:05:36.43Z,82.95,2926105.2982383217,48.92,6758914.37003634,44.58,3783437.8973595053,3933916.908087142
,_result,0,2026-09-03T04:05:36.461Z,81.1,5142099.645762606,78.87,7734064.201108748,23.24,8598330.994792158,9711426.587958867
,_result,0,2026-09-03T04:05:36.485Z,18.44,8397483.258161727,68.84,6432588.322750503,42.73,3529463.3617145433,1295129.7918358352
,_result,0,2026-09-03T04:05:36.518Z,75.1,4182438.9007563465,50.43,8064773.532308918,0.88,2399491.8701568022,2479821.765256508
,_result,0,2026-09-03T04:05:36.538Z,75.97,6855629.099579165,26.47,2109014.5624876143,26.22,3569434.613789503,7089916.6396554
,_result,0,2026-09-03T04:05:36.546Z,52.72,1606081.8266560284,45.59,341152.9798504276,87.24,4398605.558247847,1269604.5141245949
,_result,0,2026-09-03T04:05:36.571Z,96.88,6036439.734394691,69.3,6487028.699879153,81.82,7888076.87219307,1241050.4390539213
,_result,0,2026-09-03T04:05:36.605Z,55.47,4108748.0050904825,36.01,497351.8466138793,42.56,1889193.5355035171,7127296.51926339
,_result,0,2026-09-03T04:05:36.629Z,58.63,6192252.049108991,71.25,6051366.645735208,9.02,444930.00020633946,6713169.0861660605
,_result,0,2026-09-03T04:05:36.666Z,97.62,1766684.209392776,0.82,8588265.10386476,63.58,9209149.954422528,3997382.4044872406
,_result,0,2026-09-03T04:05:36.688Z,35.14,1239538.0676338708,22.64,6965164.944444969,37.7,6806122.773788231,7113985.090004727
,_result,0,2026-09-03T04:05:36.697Z,53.74,8149184.887009617,94.86,8611402.855669327,43.27,6821585.281706005,8917309.44027955
,_result,0,2026-09-03T04:05:36.721Z,86,3074400.8371043243,5.7,1685635.757582984,80.86,7111894.701132587,7443080.680688688
,_result,0,2026-09-03T04:05:36.747Z,69.32,1107878.470513376,28.69,4138711.1081179553,19.35,1228610.0960494727,8739616.977533923
,_result,0,2026-09-03T04:05:36.782Z,68.49,3747776.1342965644,71.84,3435270.93952558,36.13,6467098.492115102,3080250.3764473367
,_result,0,2026-09-03T04:05:36.8Z,8.19,6988938.155063828,65.65,2332312.758284959,2.61,1982854.5378267926,1605549.6315548522
,_result,0,2026-09-03T04:05:36.808Z,40.24,5693552.575772135,98.38,2703454.9603918632,55.17,8487952.826366123,528681.6878339318
,_result,0,2026-09-03T04:05:36.828Z,73.62,8111955.55065136,97.26,9693573.423238302,91.3,6158977.652472353,4404445.688754282
